1376319543779254153,0.204254153,-5.326322E-7,-0.06283729,-0.018099109
1376319543789874270,0.21487427,-0.042583145,-0.080931604,-5.326322E-7
1376319543829852296,0.254852296,-0.029772542,-0.075580776,0.01813879
1376319543869921878,0.294921878,-0.053221144,-0.11075368,0.04265292
1376319543910083010,0.33508301,-0.11290019,-5.326322E-7,-5.326322E-7
1376319543950091554,0.375091554,-0.1075712,-0.035070103,-0.019171564
1376319543995837404,0.420837404,-0.09797823,-0.078769915,0.02346245
1376319544036975099,0.461975099,-0.06493719,-0.06491402,0.124718234
1376319544077685548,0.502685548,-5.326322E-7,-0.08515617,0.026652116
1376319544116564944,0.541564944,-5.326322E-7,-0.08835357,-5.326322E-7
1376319544157366945,0.582366945,-5.326322E-7,-0.03503122,0.035164647
1376319544193652345,0.618652345,-0.038270157,-0.0701727,0.043666255
1376319544240283206,0.665283206,-0.0393008,-5.326322E-7,0.022317024
1376319544301837160,0.72683716,-0.034982484,-5.326322E-7,-5.326322E-7
1376319544311328127,0.736328127,-5.326322E-7,-0.028615933,-5.326322E-7
1376319544351062015,0.776062015,-5.326322E-7,-5.326322E-7,-5.326322E-7
1376319544391894533,0.816894533,-0.017909491,-0.027550401,-5.326322E-7
1376319544432788089,0.857788089,-5.326322E-7,-5.326322E-7,-0.12369131
1376319544470172122,0.895172122,-5.326322E-7,0.05774479,-0.14820598
1376319544499407961,0.924407961,-0.029616483,-0.07654618,-0.023495207
1376319544528613284,0.953613284,-0.02428723,-0.09892924,0.036192626
1376319544551043705,0.976043705,-5.326322E-7,-5.326322E-7,-0.032021318
1376319544588916017,1.013916017,-0.03600887,-5.326322E-7,-0.02880768
1376319544599932863,1.024932863,-0.02426406,-5.326322E-7,-0.02239612
1376319544631091311,1.056091311,0.030083867,-0.0210949,-5.326322E-7
1376319544668811038,1.093811038,-5.326322E-7,-5.326322E-7,-0.025586054
1376319544688708498,1.113708498,-5.326322E-7,0.027928837,-0.04155623
