Start:MPL rotation vector Type:rotation vector Delay:0
Unixtime (in nanosecond), Second, values[]
1377683677747000000,0.0,0.17298481,-0.22021641,-0.90291643,
1377683677763387939,0.016387939,0.020115377,-0.107477054,-0.9307213,
1377683677773184082,0.026184082,0.027738255,-0.10654165,-0.9317048,
1377683677803243897,0.056243897,0.0158126,-0.107193485,-0.97106785,
1377683677812582277,0.065582277,0.005905198,-0.10765107,-0.9883925,
1377683677841604495,0.094604495,-0.0050869733,-0.11231671,-0.9933779,
1377683677863363527,0.116363527,0.012807023,0.11472818,0.9923594,
1377683677872579835,0.125579835,0.019426513,0.11585164,0.9884509,
1377683677906393310,0.15939331,0.02527626,0.115675315,0.98311245,
1377683677912863037,0.165863037,0.029299106,0.11499989,0.9776685,
1377683677943624757,0.196624757,0.031812403,0.11525284,0.9725357,
1377683677962972902,0.215972902,0.03387963,0.116377555,0.96760553,
1377683677973348878,0.226348878,0.037039064,0.116767816,0.96319926,
1377683678002126953,0.255126953,0.039724417,0.117939614,0.96018976,
1377683678013265869,0.266265869,0.041714255,0.11952372,0.957653,
1377683678041708253,0.294708253,0.04278307,0.11948006,0.9554338,
1377683678052664064,0.305664064,0.04355547,0.118627064,0.9535992,
1377683678081716799,0.334716799,0.0446828,0.11866802,0.95226914,
1377683678092764162,0.345764162,0.0462732,0.11935316,0.9507227,
1377683678129415771,0.382415771,0.047340285,0.11952213,0.9491955,
1377683678137594483,0.390594483,0.04807441,0.11935656,0.9479677,
1377683678166128419,0.419128419,0.049577273,0.1206449,0.94676685,
1377683678172781252,0.425781252,0.051247533,0.12264299,0.945678,
1377683678201589846,0.454589846,0.052037932,0.123216696,0.94525087,
1377683678213613771,0.466613771,0.05350382,0.122176744,0.9450962,
1377683678243826171,0.496826171,0.056477994,0.123338796,0.94501305,
1377683678252676269,0.505676269,0.05848528,0.12759906,0.94479173,
1377683678282003663,0.535003663,0.059894398,0.13066857,0.9446007,
1377683678293081544,0.546081544,0.06304784,0.13087124,0.94431174,
1377683678321401858,0.574401858,0.06456545,0.13200188,0.94392097,
1377683678343649171,0.596649171,0.06287065,0.13426909,0.943435,
1377683678352590821,0.605590821,0.060556345,0.13549829,0.94320005,
1377683678383779786,0.636779786,0.06183453,0.13713978,0.94332135,
1377683678402212404,0.655212404,0.058859807,0.14139247,0.9433626,
1377683678412557863,0.665557863,0.0469574,0.14095934,0.945144,
1377683678442220949,0.695220949,0.03172011,0.1283203,0.95098966,
1377683678452627443,0.705627443,0.021192186,0.10678894,0.9592398,
1377683678481924316,0.734924316,0.0050623864,0.08423956,0.9657699,
1377683678492666504,0.745666504,-0.024070911,0.06158384,0.96881974,
1377683678521475099,0.774475099,-0.042202793,0.039982587,0.9698225,
1377683678542501711,0.795501711,-0.0377275,0.027762638,0.9695622,
1377683678552603030,0.80560303,-0.030584859,0.0295253,0.96696365,
1377683678581655763,0.834655763,-0.037728623,0.040056396,0.96371317,
1377683678592794678,0.845794678,-0.050719734,0.050224062,0.964248,
1377683678621389649,0.874389649,-0.059836403,0.055047307,0.9677049,
1377683678633047364,0.886047364,-0.060181115,0.05931834,0.96959317,
1377683678661489748,0.914489748,-0.057602026,0.06571768,0.9679301,
1377683678681570315,0.934570315,-0.05168489,0.0679778,0.9672321,
1377683678692739748,0.945739748,-0.037800834,0.06138762,0.9698495,
1377683678721548339,0.974548339,-0.023151198,0.056095116,0.97263837,
1377683678732900879,0.985900879,-0.023186725,0.050930947,0.97265166,
1377683678761862062,1.014862062,-0.027861584,0.042414937,0.97163963,
1377683678772634767,1.025634767,-0.023192521,0.03740722,0.97029656,
1377683678801382327,1.054382327,-0.010840526,0.035536893,0.96807224,
1377683678812612795,1.065612795,-0.004114177,0.035561092,0.96631896,
1377683678841451904,1.094451904,-0.00574525,0.033976335,0.96545297,
1377683678851461670,1.10446167,-0.01221823,0.03400829,0.9641129,
1377683678881338381,1.134338381,-0.018376764,0.03389997,0.9624599,
1377683678892660402,1.145660402,-0.017044354,0.034798525,0.9606059,
1377683678921499514,1.174499514,-0.009815522,0.036465883,0.9585569,
1377683678932668947,1.185668947,-9.523183E-4,0.03835807,0.95652246,
1377683678961569091,1.214569091,0.0037490726,0.034811597,0.9550346,
1377683678972555420,1.22555542,0.006976478,0.026544731,0.9551139,
1377683679003744386,1.256744386,0.012020681,0.025399212,0.95444006,
1377683679012625001,1.265625001,0.022516454,0.02633892,0.95324886,
1377683679041342044,1.294342044,0.03139531,0.030531703,0.95204043,
1377683679052755617,1.305755617,0.034172233,0.036215305,0.950577,
1377683679081259033,1.334259033,0.029453825,0.039617013,0.9508808,
1377683679092642090,1.34564209,0.032976963,0.04093985,0.95302004,
1377683679121298097,1.374298097,0.047507755,0.0449491,0.9542584,
1377683679132589602,1.385589602,0.06289528,0.048051327,0.95278347,
1377683679162344240,1.41534424,0.07494677,0.048979543,0.95136917,
1377683679172628664,1.425628664,0.08217444,0.050185263,0.94995844,
1377683679201406738,1.454406738,0.08262793,0.052535918,0.9489873,
1377683679212576172,1.465576172,0.07817345,0.054198876,0.94842786,
1377683679241232179,1.494232179,0.07485718,0.054183945,0.94783896,
1377683679252584718,1.505584718,0.074599825,0.05497438,0.9472885,
1377683679283041262,1.536041262,0.07569671,0.05743528,0.9465993,
1377683679301992677,1.554992677,0.076043226,0.059832178,0.94593275,
1377683679312612794,1.565612794,0.07508156,0.06111391,0.9451474,
1377683679341512940,1.59451294,0.07246118,0.061682507,0.94427645,
1377683679352865480,1.60586548,0.06991871,0.06126232,0.94374704,
1377683679383169436,1.636169436,0.07078729,0.060802184,0.9433622,
1377683679402151368,1.655151368,0.07373219,0.06096775,0.94303095,
1377683679413107178,1.666107178,0.07464478,0.060741186,0.9426843,
1377683679442312501,1.695312501,0.07347481,0.059723713,0.94226724,
1377683679452566407,1.705566407,0.07286532,0.058485217,0.9418681,
1377683679482992434,1.735992434,0.07247766,0.056635458,0.94175637,
1377683679492727541,1.745727541,0.06962536,0.053903997,0.9420086,
1377683679525717041,1.778717041,0.06477944,0.0515081,0.9423704,
1377683679544180177,1.797180177,0.060593348,0.049541008,0.9426329,
1377683679552572512,1.805572512,0.056793123,0.046901632,0.9427415,
1377683679583120606,1.836120606,0.052717954,0.04400335,0.9427054,
1377683679592642090,1.84564209,0.0485975,0.041444544,0.94238055,
1377683679621481203,1.874481203,0.043980647,0.03862028,0.9426227,
1377683679642721438,1.895721438,0.03847769,0.03591189,0.9428104,
1377683679652761720,1.90576172,0.03253014,0.034718297,0.94283044,
1377683679681570313,1.934570313,0.026198251,0.034255728,0.94269896,
1377683679692770265,1.945770265,0.02050098,0.03381877,0.9427729,
1377683679721426272,1.974426272,0.01634227,0.03409994,0.94301057,
1377683679732534669,1.985534669,0.014052236,0.035640486,0.9431169,
1377683679762991212,2.015991212,0.011819132,0.037228666,0.9428862,
1377683679782217287,2.035217287,0.008872327,0.037535656,0.94253695,
1377683679792684816,2.045684816,0.006830125,0.03755735,0.9422084,
1377683679821645997,2.074645997,0.005947097,0.037572287,0.94190484,
1377683679832571289,2.085571289,0.0057083713,0.03805602,0.94140327,
1377683679863485597,2.116485597,0.0057721045,0.039175898,0.9406579,
1377683679872579836,2.125579836,0.0059293564,0.04008738,0.9398843,
1377683679901357911,2.154357911,0.005823564,0.040769704,0.93917835,
1377683679923086426,2.176086426,0.0059815794,0.0415146,0.9385022,
1377683679932577394,2.185577394,0.006361028,0.04318619,0.93785906,
1377683679963094973,2.216094973,0.006552629,0.04531265,0.93725085,
1377683679972585939,2.225585939,0.00656599,0.047354832,0.93671167,
1377683680002157471,2.255157471,0.0077792034,0.049065262,0.9362421,
1377683680022909425,2.275909425,0.010594793,0.050116584,0.93587184,
1377683680032583498,2.285583498,0.013496086,0.05089605,0.935506,
1377683680063802979,2.316802979,0.014531774,0.051689666,0.9352008,
1377683680073354981,2.326354981,0.014208313,0.05198573,0.93504864,
1377683680101553224,2.354553224,0.014201341,0.05210647,0.93490773,
1377683680122885012,2.375885012,0.014784511,0.05203373,0.9348377,
1377683680133230470,2.38623047,0.015692346,0.052035164,0.9345629,
1377683680162039063,2.415039063,0.016224142,0.051936828,0.93431884,
1377683680192983888,2.445983888,0.016461277,0.05104371,0.9340714,
1377683680222891114,2.475891114,0.01717381,0.050461188,0.93402565,
1377683680232687256,2.485687256,0.018070135,0.04987956,0.9339032,
1377683680263601564,2.516601564,0.018980414,0.04959525,0.9336448,
1377683680272573732,2.525573732,0.019647025,0.04938708,0.93344593,
1377683680301382325,2.554382325,0.020245658,0.049225606,0.933349,
1377683680333639405,2.586639405,0.021596625,0.049350142,0.9330445,
1377683680373708986,2.626708986,0.021037802,0.049661033,0.93301904,
1377683680422689699,2.675689699,0.02041858,0.0496031,0.9328308,
1377683680444998049,2.697998049,0.020950183,0.049944285,0.932691,
1377683680453451418,2.706451418,0.020669121,0.05039608,0.9325697,
1377683680493093751,2.746093751,0.019564595,0.050989736,0.9324951,
1377683680535146974,2.788146974,0.01909334,0.052087143,0.9323323,
1377683680573049806,2.826049806,0.018580593,0.053045593,0.9320237,
1377683680614126466,2.867126466,0.018137595,0.054099053,0.93199575,
1377683680660024903,2.913024903,0.019160638,0.05489682,0.9317442,
1377683680694845460,2.94784546,0.021584963,0.05556979,0.93175995,
1377683680735769532,2.988769532,0.024830364,0.058567975,0.93212426,
1377683680772939943,3.025939943,0.02789782,0.06220465,0.93183076,
1377683680812826417,3.065826417,0.030955328,0.0666856,0.9316233,
1377683680853262209,3.106262209,0.03269452,0.068634614,0.9313725,
1377683680891439698,3.144439698,0.032537863,0.068739876,0.93125594,
1377683680904287599,3.157287599,0.032512568,0.0688102,0.9311441,
1377683680932974123,3.185974123,0.03289834,0.06794916,0.9309292,
1377683680974203370,3.22720337,0.03187002,0.06552667,0.9305304,
1377683681012899660,3.26589966,0.033820197,0.06503065,0.9301248,
1377683681051382325,3.304382325,0.035074413,0.06475796,0.9298197,
1377683681074575685,3.327575685,0.036290336,0.063951954,0.92930746,
1377683681111410401,3.364410401,0.036469303,0.06405178,0.92922264,
