1376311528089885253,0.069885253,0.27925667,0.22489117,-0.121502995
1376311528099986572,0.079986572,0.09806185,-0.45618725,-0.1310957
1376311528150706788,0.130706788,-0.15241298,-0.63738155,0.051164385
1376311528159984131,0.139984131,-0.43059987,-0.3570628,0.43060732
1376311528188670655,0.168670655,-0.83135927,-5.326322E-7,0.7684815
1376311528209392091,0.189392091,-0.8175031,-0.46045044,0.7802061
1376311528219920656,0.199920656,-0.5521063,-0.43593577,0.5638386
1376311528249614257,0.229614257,-0.42633614,0.13535969,0.45512146
1376311528260081787,0.240081787,-0.39009717,0.3400031,0.614999
1376311528288646241,0.268646241,-0.3133563,0.6640214,0.63205284
1376311528309337159,0.289337159,-0.06394729,0.8196352,0.40715843
1376311528320018311,0.300018311,0.4668463,0.10338418,-0.20783709
1376311528349254151,0.329254151,0.4796361,-0.17267111,-0.07140787
1376311528372233888,0.352233888,0.36452442,0.12576725,0.06288922
1376311528380412599,0.360412599,0.32189068,-5.326322E-7,0.18226407
1376311528409404296,0.389404296,0.2579394,-0.15988074,0.11191801
1376311528419993896,0.399993896,0.1033911,-0.058624964,0.10978642
1376311528448833009,0.428833009,0.13110316,0.3400031,0.17160584
1376311528460032960,0.44003296,0.10872062,0.19504726,0.7237156
1376311528488688964,0.468688964,-0.108713165,-0.33361447,0.8015228
1376311528509990235,0.489990235,-0.2536685,-0.38690698,0.12790577
1376311528520122071,0.500122071,-0.3655825,-0.18546121,-0.24301025
1376311528553508301,0.533508301,-0.42527035,-0.14602485,-0.28777587
1376311528562144775,0.542144775,-0.3208169,0.1929154,-0.16946626
1376311528588634034,0.568634034,-0.1321615,0.47110227,0.021320734
1376311528609782716,0.589782716,-0.018115887,0.5744899,0.102325305
1376311528620280763,0.600280763,-0.116173744,0.6800091,0.021320734
1376311528651134033,0.631134033,-0.38263634,0.40928286,-0.037301034
1376311528669017334,0.649017334,-0.4423239,0.01811642,-0.05542065
1376311528680156251,0.660156251,-0.043695815,0.05115746,-0.08846169
1376311528711436768,0.691436768,0.54571927,0.24301052,0.1033911
1376311528720164795,0.700164795,0.6299212,0.10871343,0.15774941
1376311528751170655,0.731170655,0.58515537,-0.27072924,0.5585091
1376311528769450685,0.749450685,0.508414,-0.5190725,0.4860314
1376311528780162355,0.760162355,0.12683997,-0.76954705,-0.16626887
1376311528810802001,0.790802001,-0.15347877,-0.7535593,-0.5233285
1376311528820048828,0.800048828,-0.61392576,0.2121008,-0.5030775
1376311528849528810,0.82952881,-0.80044955,0.1993107,-0.06607889
1376311528860484621,0.840484621,-0.56169903,-0.39969707,0.3240223
1376311528889689941,0.869689941,-0.043695815,-0.7002668,0.34640482
1376311528900279541,0.880279541,0.34427324,-0.65017164,0.02771605
1376311528929667970,0.90966797,0.041571945,-0.3581291,-5.326322E-7
1376311528940745851,0.920745851,0.115115404,-0.23022681,0.13963006
1376311528968852539,0.948852539,0.31975856,-0.39756548,0.18226407
1376311528980052490,0.96005249,0.2931123,-0.5371918,0.11298381
1376311529008861085,0.988861085,-0.09485674,-0.6213938,0.6437774
1376311529016459962,0.996459962,-0.4465871,-0.6171306,1.3291187
1376311529049693603,1.029693603,-0.75781554,-0.498821,0.58728695
1376311529060771484,1.040771484,-0.7610132,-0.45938465,0.39863154
1376311529088725587,1.068725587,-0.45724612,-0.15988074,0.28565145
1376311529108775636,1.088775636,0.03624296,-0.1737369,0.18119828
1376311529119975586,1.099975586,0.31869277,-0.21637093,0.13216896
1376311529148601075,1.128601075,0.20677875,-0.033044502,0.14176166
1376311529169780275,1.149780275,0.072481655,0.06821101,0.12470811
1376311529180705568,1.160705568,0.043703537,-5.326322E-7,0.11085222
1376311529209361572,1.189361572,0.018123344,-0.049032524,0.20677875
1376311529219920654,1.199920654,-5.326322E-7,-0.11404908,0.35812965
1376311529248576661,1.228576661,-0.037301034,-0.1662758,0.44979247
1376311529259990236,1.239990236,-0.10764737,-0.1662758,0.47217527
1376311529288524170,1.26852417,-0.08846169,-0.08207383,0.39863154
1376311529299907226,1.279907226,0.040506147,-0.036242425,0.3005734
